Port,Protocol,Count
13732,tcp,20
50980,tcp,12
46524,tcp,11
3542,tcp,12
21306,tcp,16
25796,tcp,19
12382,tcp,11
59718,tcp,13
36096,tcp,8
10890,tcp,13
6366,tcp,15
35078,tcp,16
24896,tcp,16
44801,tcp,17
60718,tcp,14
19001,tcp,18
44347,tcp,16
53103,tcp,13
52614,tcp,18
43517,tcp,13
60051,tcp,18
41261,tcp,14
6923,tcp,8
18921,tcp,11
56877,tcp,15
4142,tcp,9
29303,tcp,18
36522,tcp,11
24043,tcp,16
45586,tcp,11
40449,tcp,12
62796,tcp,8
62317,tcp,11
29018,tcp,13
1539,tcp,21
55070,tcp,9
53735,tcp,9
49053,tcp,14
13690,tcp,11
15712,tcp,13
36577,tcp,19
24283,tcp,15
49314,tcp,15
32262,tcp,15
41040,tcp,13
59699,tcp,9
45669,tcp,13
47941,tcp,12
58140,tcp,16
5558,tcp,12
60216,tcp,15
30771,tcp,13
43455,tcp,11
13776,tcp,16
36755,tcp,10
5570,tcp,24
7940,tcp,11
47599,tcp,7
65231,tcp,12
31991,tcp,11
39636,tcp,8
22724,tcp,11
62891,tcp,14
6804,tcp,7
55145,tcp,14
37374,tcp,13
51032,tcp,13
31024,tcp,13
20603,tcp,17
2967,tcp,15
64779,tcp,13
24505,tcp,12
2362,tcp,12
51661,tcp,17
63732,tcp,25
43238,tcp,10
34646,tcp,15
64967,tcp,10
26029,tcp,15
17519,tcp,11
9163,tcp,19
62103,tcp,11
6309,tcp,14
22013,tcp,8
20780,tcp,14
46461,tcp,12
53503,tcp,12
43681,tcp,14
13612,tcp,19
63165,tcp,14
20553,tcp,14
30703,tcp,10
12819,tcp,13
2117,tcp,13
59138,tcp,8
41127,tcp,14
38813,tcp,9
9540,tcp,12
49744,tcp,15
59050,tcp,24
57300,tcp,16
9101,tcp,14
10339,tcp,9
34919,tcp,18
21395,tcp,15
28448,tcp,17
40205,tcp,9
21407,tcp,13
48331,tcp,11
41968,tcp,21
20704,tcp,19
41859,tcp,14
5009,tcp,14
47284,tcp,18
60986,tcp,9
64212,tcp,20
31269,tcp,9
48995,tcp,13
46882,tcp,22
44601,tcp,10
51815,tcp,12
56499,tcp,17
18024,tcp,16
34720,tcp,15
14585,tcp,21
26713,tcp,13
23711,tcp,11
8041,tcp,12
27244,tcp,15
14375,tcp,8
2862,tcp,12
12554,tcp,12
28455,tcp,16
37960,tcp,18
65287,tcp,17
58166,tcp,14
55454,tcp,18
21180,tcp,16
20275,tcp,12
24114,tcp,12
36083,tcp,19
20819,tcp,16
52239,tcp,20
58885,tcp,22
32100,tcp,8
19900,tcp,14
36597,tcp,13
6689,tcp,12
5479,tcp,13
51999,tcp,21
24932,tcp,10
2686,tcp,15
55481,tcp,11
8307,tcp,17
62652,tcp,19
51143,tcp,11
62326,tcp,15
10835,tcp,10
55457,tcp,13
20801,tcp,20
40836,tcp,21
8728,tcp,15
65263,tcp,13
26274,tcp,20
14398,tcp,7
25760,tcp,13
31266,tcp,15
50068,tcp,19
56611,tcp,18
46328,tcp,13
50596,tcp,16
50017,tcp,16
54149,tcp,17
62083,tcp,17
4590,tcp,8
54339,tcp,14
48869,tcp,19
12859,tcp,13
19825,tcp,13
43633,tcp,10
3061,tcp,12
44665,tcp,9
56055,tcp,12
2255,tcp,9
9596,tcp,6
59446,tcp,10
44753,tcp,14
40063,tcp,6
41297,tcp,20
37885,tcp,9
2694,tcp,12
26560,tcp,13
21114,tcp,12
35968,tcp,16
6480,tcp,15
64110,tcp,16
39483,tcp,15
38914,tcp,14
34351,tcp,7
17242,tcp,12
33943,tcp,15
37605,tcp,19
4438,tcp,19
43026,tcp,14
41385,tcp,14
7112,tcp,17
25741,tcp,11
58084,tcp,12
57266,tcp,17
21086,tcp,15
4537,tcp,23
56961,tcp,15
12052,tcp,15
48540,tcp,11
6634,tcp,13
11621,tcp,9
11067,tcp,10
54354,tcp,18
38344,tcp,14
37781,tcp,13
37894,tcp,17
36700,tcp,16
21974,tcp,20
20615,tcp,14
6041,tcp,15
45628,tcp,18
19270,tcp,17
28243,tcp,18
22580,tcp,12
59266,tcp,9
27123,tcp,4
33714,tcp,12
7984,tcp,7
38582,tcp,15
36270,tcp,8
64990,tcp,14
19354,tcp,13
19801,tcp,14
26496,tcp,12
19847,tcp,18
28164,tcp,16
45206,tcp,10
54682,tcp,13
54467,tcp,14
31466,tcp,11
26366,tcp,17
62749,tcp,8
6888,tcp,20
24620,tcp,12
7326,tcp,17
64036,tcp,16
1328,tcp,20
63357,tcp,11
47336,tcp,14
61519,tcp,15
63440,tcp,17
5149,tcp,18
2179,tcp,12
6339,tcp,10
30777,tcp,14
50458,tcp,19
52875,tcp,19
18795,tcp,21
25379,tcp,21
44706,tcp,12
36793,tcp,12
12653,tcp,9
34781,tcp,17
29070,tcp,11
54874,tcp,16
23190,tcp,15
36400,tcp,14
59392,tcp,11
34161,tcp,9
28561,tcp,14
39331,tcp,10
64602,tcp,12
54083,tcp,7
59950,tcp,12
35610,tcp,11
57855,tcp,8
52792,tcp,13
10809,tcp,17
24122,tcp,7
44046,tcp,19
3829,tcp,8
11383,tcp,14
54893,tcp,17
30327,tcp,13
31721,tcp,11
52359,tcp,16
10025,tcp,21
53633,tcp,15
58825,tcp,14
12449,tcp,22
61201,tcp,11
5285,tcp,12
16805,tcp,17
37847,tcp,11
18879,tcp,11
28246,tcp,10
25334,tcp,13
12440,tcp,14
59812,tcp,12
34924,tcp,11
57432,tcp,13
49252,tcp,15
26443,tcp,9
8210,tcp,11
7882,tcp,14
63210,tcp,14
12185,tcp,15
32690,tcp,12
5905,tcp,14
13693,tcp,16
30664,tcp,12
7481,tcp,13
1672,tcp,20
32879,tcp,6
51099,tcp,7
21693,tcp,12
4735,tcp,16
43705,tcp,17
1410,tcp,16
58906,tcp,21
34273,tcp,19
59410,tcp,10
9943,tcp,12
13809,tcp,15
20448,tcp,16
59226,tcp,8
14855,tcp,12
26227,tcp,21
32155,tcp,15
64623,tcp,10
7169,tcp,12
57011,tcp,13
34963,tcp,12
36163,tcp,17
32285,tcp,18
55482,tcp,13
59061,tcp,9
33579,tcp,15
6572,tcp,12
54231,tcp,16
2518,tcp,16
17553,tcp,13
32996,tcp,8
30946,tcp,14
42603,tcp,16
39161,tcp,12
35716,tcp,14
28775,tcp,11
57757,tcp,13
42997,tcp,13
44209,tcp,15
26104,tcp,13
63764,tcp,14
19492,tcp,11
13014,tcp,12
54729,tcp,15
54502,tcp,16
3000,tcp,9
14509,tcp,14
19822,tcp,9
61400,tcp,15
53208,tcp,15
43387,tcp,13
41034,tcp,15
5542,tcp,10
54165,tcp,13
26124,tcp,15
5107,tcp,14
50631,tcp,14
15949,tcp,15
40122,tcp,10
26263,tcp,10
54230,tcp,20
43817,tcp,11
53639,tcp,12
38440,tcp,13
58921,tcp,15
59025,tcp,16
60146,tcp,18
10707,tcp,15
26402,tcp,14
41996,tcp,6
40202,tcp,5
21409,tcp,9
4466,tcp,9
4418,tcp,7
52585,tcp,9
13819,tcp,15
43691,tcp,18
5030,tcp,17
2740,tcp,11
20254,tcp,8
26882,tcp,14
46634,tcp,13
59666,tcp,17
65268,tcp,13
40848,tcp,17
37917,tcp,19
28694,tcp,17
35809,tcp,10
51691,tcp,15
12451,tcp,17
49590,tcp,13
51610,tcp,11
26351,tcp,14
60843,tcp,14
24887,tcp,12
18799,tcp,9
46658,tcp,15
56169,tcp,15
34208,tcp,10
25659,tcp,15
25362,tcp,13
64941,tcp,10
26395,tcp,16
49652,tcp,13
39172,tcp,21
62228,tcp,17
45614,tcp,15
44301,tcp,16
58758,tcp,18
57725,tcp,19
47369,tcp,12
20256,tcp,9
54647,tcp,9
38709,tcp,19
50967,tcp,8
46942,tcp,14
2440,tcp,13
26170,tcp,12
36284,tcp,14
22975,tcp,12
15475,tcp,20
13425,tcp,13
10585,tcp,18
4978,tcp,15
5803,tcp,13
39938,tcp,17
3676,tcp,14
31419,tcp,11
34202,tcp,19
23049,tcp,11
2970,tcp,20
30228,tcp,15
44730,tcp,16
32562,tcp,14
56269,tcp,13
26980,tcp,10
44459,tcp,18
35235,tcp,12
28193,tcp,16
50591,tcp,11
53202,tcp,13
6087,tcp,16
49145,tcp,14
60886,tcp,20
14466,tcp,13
35756,tcp,10
52797,tcp,20
2169,tcp,16
42664,tcp,14
60891,tcp,18
23735,tcp,25
36312,tcp,13
9992,tcp,14
4660,tcp,17
2752,tcp,18
21213,tcp,12
55840,tcp,13
15864,tcp,16
3525,tcp,17
57524,tcp,14
14324,tcp,11
62743,tcp,6
58994,tcp,8
42628,tcp,16
52206,tcp,12
35828,tcp,14
2880,tcp,10
4512,tcp,14
49548,tcp,17
43627,tcp,17
36735,tcp,12
15127,tcp,12
31268,tcp,15
18691,tcp,14
65532,tcp,11
36900,tcp,9
14127,tcp,8
30434,tcp,7
28991,tcp,8
2815,tcp,16
43609,tcp,13
12883,tcp,16
53380,tcp,14
56470,tcp,15
56448,tcp,14
14699,tcp,16
14153,tcp,19
64781,tcp,10
45579,tcp,12
60913,tcp,10
27347,tcp,19
64184,tcp,16
58039,tcp,20
10704,tcp,10
48468,tcp,23
15337,tcp,7
10723,tcp,15
49079,tcp,11
30908,tcp,10
12609,tcp,17
63641,tcp,13
32961,tcp,9
5287,tcp,10
19985,tcp,12
32596,tcp,13
56481,tcp,11
12306,tcp,11
64696,tcp,15
62154,tcp,9
36158,tcp,13
9170,tcp,13
63023,tcp,13
28693,tcp,15
50863,tcp,12
26406,tcp,11
23446,tcp,8
32970,tcp,17
34446,tcp,14
41783,tcp,14
17136,tcp,8
38368,tcp,19
10373,tcp,12
64091,tcp,11
22146,tcp,13
31364,tcp,22
56783,tcp,14
49661,tcp,13
4844,tcp,18
14477,tcp,16
1868,tcp,11
19457,tcp,12
4549,tcp,8
55674,tcp,10
35274,tcp,17
28336,tcp,12
12337,tcp,14
51206,tcp,12
8359,tcp,23
40023,tcp,12
40564,tcp,9
54703,tcp,17
26711,tcp,15
16519,tcp,13
14754,tcp,17
5860,tcp,19
40474,tcp,14
34528,tcp,16
45906,tcp,10
17362,tcp,10
46505,tcp,18
35844,tcp,10
56111,tcp,13
47984,tcp,13
52615,tcp,15
64225,tcp,9
1181,tcp,13
32883,tcp,10
50882,tcp,15
30179,tcp,20
54840,tcp,15
17003,tcp,6
60809,tcp,14
4447,tcp,13
48698,tcp,11
59582,tcp,19
52505,tcp,17
61626,tcp,16
62654,tcp,17
17031,tcp,10
5502,tcp,13
14710,tcp,19
55817,tcp,18
3496,tcp,12
7828,tcp,14
21643,tcp,12
19720,tcp,17
33163,tcp,16
6231,tcp,9
38241,tcp,12
21311,tcp,13
38112,tcp,7
28391,tcp,14
50469,tcp,10
52855,tcp,15
6403,tcp,12
49075,tcp,15
34109,tcp,17
7539,tcp,12
33425,tcp,20
61575,tcp,14
22639,tcp,20
48962,tcp,14
65036,tcp,14
25560,tcp,15
42746,tcp,8
14630,tcp,17
57382,tcp,10
32221,tcp,15
27695,tcp,12
30669,tcp,16
60638,tcp,13
17873,tcp,7
64937,tcp,13
3874,tcp,14
6843,tcp,15
17327,tcp,14
7867,tcp,17
4157,tcp,16
10468,tcp,4
48830,tcp,12
12181,tcp,12
38201,tcp,10
12734,tcp,19
61238,tcp,8
25385,tcp,15
2050,tcp,14
22037,tcp,10
25743,tcp,17
23276,tcp,12
55820,tcp,19
65444,tcp,13
5848,tcp,19
19716,tcp,15
51479,tcp,20
26791,tcp,16
33864,tcp,17
42404,tcp,11
37568,tcp,11
23310,tcp,11
1221,tcp,19
7995,tcp,14
29861,tcp,14
31081,tcp,14
6500,tcp,11
14765,tcp,10
3738,tcp,12
64727,tcp,9
32420,tcp,11
53945,tcp,13
27486,tcp,14
53015,tcp,16
18780,tcp,6
34627,tcp,14
2595,tcp,11
31491,tcp,10
15529,tcp,10
56932,tcp,9
30952,tcp,16
21585,tcp,11
30013,tcp,19
24078,tcp,15
30357,tcp,16
27999,tcp,12
10279,tcp,16
22003,tcp,19
62928,tcp,13
34560,tcp,11
53866,tcp,13
46555,tcp,14
28507,tcp,11
65019,tcp,17
11363,tcp,10
45123,tcp,16
51941,tcp,16
30863,tcp,17
26391,tcp,20
22989,tcp,11
14255,tcp,10
19319,tcp,13
46995,tcp,14
15569,tcp,18
28039,tcp,15
42529,tcp,14
57184,tcp,13
15023,tcp,20
7826,tcp,18
23080,tcp,14
60131,tcp,13
29414,tcp,21
9879,tcp,8
61088,tcp,11
27085,tcp,15
41296,tcp,23
35212,tcp,18
15680,tcp,9
38159,tcp,11
2932,tcp,10
45420,tcp,17
58243,tcp,13
23755,tcp,15
23804,tcp,13
25401,tcp,18
16362,tcp,20
51534,tcp,10
47775,tcp,17
60964,tcp,8
23830,tcp,11
10022,tcp,18
10683,tcp,17
30743,tcp,20
30406,tcp,9
21141,tcp,14
9785,tcp,10
36383,tcp,16
63364,tcp,14
13109,tcp,14
45846,tcp,14
55968,tcp,12
57546,tcp,14
27689,tcp,15
45266,tcp,13
18350,tcp,13
53780,tcp,10
56032,tcp,14
59731,tcp,10
29928,tcp,22
47858,tcp,10
22080,tcp,15
50375,tcp,17
21102,tcp,17
60934,tcp,11
60332,tcp,20
13040,tcp,16
44359,tcp,10
53578,tcp,14
8719,tcp,13
55478,tcp,10
20634,tcp,16
4656,tcp,14
10056,tcp,13
19241,tcp,17
54193,tcp,13
61754,tcp,9
11894,tcp,13
12625,tcp,16
65421,tcp,14
50092,tcp,21
33487,tcp,14
9294,tcp,15
25406,tcp,9
52989,tcp,15
16793,tcp,17
51912,tcp,11
8117,tcp,15
1569,tcp,17
22131,tcp,16
9834,tcp,7
45534,tcp,16
46495,tcp,14
61101,tcp,11
58292,tcp,13
46497,tcp,15
54658,tcp,19
49310,tcp,14
17345,tcp,22
19699,tcp,11
2504,tcp,12
20310,tcp,17
55470,tcp,13
47799,tcp,14
7072,tcp,15
46254,tcp,9
15672,tcp,18
57213,tcp,13
21565,tcp,17
50113,tcp,8
21759,tcp,15
31042,tcp,17
12061,tcp,12
20173,tcp,13
14526,tcp,13
41030,tcp,14
23803,tcp,11
8914,tcp,8
47863,tcp,14
39469,tcp,19
21889,tcp,7
41811,tcp,17
30103,tcp,12
14767,tcp,18
29379,tcp,15
13660,tcp,16
45449,tcp,14
2905,tcp,14
51180,tcp,14
41910,tcp,13
60877,tcp,17
60720,tcp,13
7447,tcp,14
8512,tcp,18
43102,tcp,20
14131,tcp,14
30115,tcp,11
42731,tcp,9
60570,tcp,7
34789,tcp,21
26884,tcp,10
60015,tcp,15
25559,tcp,15
28767,tcp,14
8799,tcp,13
61814,tcp,18
22250,tcp,12
3836,tcp,13
5104,tcp,20
45210,tcp,16
48098,tcp,15
28139,tcp,13
2124,tcp,11
20447,tcp,10
53297,tcp,12
62498,tcp,15
15991,tcp,17
36590,tcp,9
2277,tcp,13
2663,tcp,13
38428,tcp,10
29475,tcp,18
39368,tcp,15
24858,tcp,15
23832,tcp,18
40738,tcp,21
47591,tcp,14
41839,tcp,13
5388,tcp,7
55597,tcp,14
22756,tcp,13
46567,tcp,10
57154,tcp,13
32414,tcp,23
35841,tcp,15
28611,tcp,15
46375,tcp,13
23137,tcp,18
45328,tcp,13
42263,tcp,9
2170,tcp,12
36359,tcp,14
51026,tcp,17
4122,tcp,14
15428,tcp,15
20896,tcp,19
62424,tcp,14
41062,tcp,13
8385,tcp,15
25507,tcp,15
52659,tcp,13
49423,tcp,12
35566,tcp,20
29315,tcp,10
44321,tcp,13
29167,tcp,10
20093,tcp,10
24704,tcp,17
16517,tcp,15
45763,tcp,17
62570,tcp,17
55965,tcp,19
15320,tcp,14
5666,tcp,14
29620,tcp,11
7291,tcp,8
21870,tcp,17
33669,tcp,8
31109,tcp,15
5896,tcp,15
41029,tcp,15
6612,tcp,17
37401,tcp,14
21519,tcp,11
53161,tcp,16
54319,tcp,14
39348,tcp,15
26733,tcp,24
62889,tcp,16
61070,tcp,14
15719,tcp,13
5820,tcp,14
16431,tcp,15
8771,tcp,12
17111,tcp,8
37869,tcp,13
11546,tcp,11
36231,tcp,12
21493,tcp,11
23632,tcp,12
61993,tcp,15
62824,tcp,14
51366,tcp,16
43687,tcp,16
50110,tcp,15
47596,tcp,10
41934,tcp,12
37710,tcp,17
53288,tcp,12
4441,tcp,11
59881,tcp,14
7965,tcp,14
19637,tcp,13
58155,tcp,10
15851,tcp,24
47251,tcp,17
43027,tcp,11
18967,tcp,14
34363,tcp,14
31818,tcp,13
53067,tcp,20
63990,tcp,14
35455,tcp,12
30937,tcp,10
2152,tcp,10
56911,tcp,13
18876,tcp,19
61800,tcp,14
36990,tcp,14
41833,tcp,12
35305,tcp,12
10145,tcp,14
18980,tcp,16
36110,tcp,14
13047,tcp,12
12095,tcp,12
24362,tcp,15
1257,tcp,8
2573,tcp,16
47661,tcp,12
50409,tcp,13
38871,tcp,17
37206,tcp,14
62024,tcp,11
25894,tcp,10
44499,tcp,18
33171,tcp,15
55333,tcp,15
4352,tcp,14
9145,tcp,13
51530,tcp,18
40610,tcp,9
14625,tcp,15
63110,tcp,15
54524,tcp,12
57628,tcp,18
45850,tcp,13
6442,tcp,12
53637,tcp,20
34016,tcp,10
28610,tcp,16
50827,tcp,8
21522,tcp,13
55392,tcp,14
32141,tcp,13
40906,tcp,8
40956,tcp,20
49931,tcp,11
7174,tcp,4
53136,tcp,18
45580,tcp,15
21580,tcp,17
30150,tcp,13
49739,tcp,13
62463,tcp,15
21245,tcp,15
65176,tcp,14
26557,tcp,15
6362,tcp,9
11288,tcp,14
52136,tcp,14
16781,tcp,8
17648,tcp,15
25381,tcp,18
14226,tcp,14
21277,tcp,16
63705,tcp,13
49839,tcp,11
56375,tcp,11
45442,tcp,14
3843,tcp,11
43566,tcp,16
64096,tcp,17
62760,tcp,15
44300,tcp,12
56896,tcp,16
54148,tcp,19
35289,tcp,14
12814,tcp,14
11601,tcp,12
33076,tcp,14
65271,tcp,16
25508,tcp,17
34761,tcp,17
48743,tcp,10
26115,tcp,9
45088,tcp,8
58728,tcp,16
63144,tcp,17
18522,tcp,11
6379,tcp,9
17005,tcp,8
5083,tcp,14
6388,tcp,18
39335,tcp,14
58082,tcp,22
31538,tcp,19
23242,tcp,10
9898,tcp,11
35640,tcp,10
12316,tcp,14
17416,tcp,14
21225,tcp,8
10098,tcp,10
9836,tcp,13
2561,tcp,21
23579,tcp,18
11189,tcp,18
55435,tcp,15
22822,tcp,20
7823,tcp,12
54783,tcp,12
9046,tcp,11
44892,tcp,11
16995,tcp,14
18526,tcp,10
29081,tcp,17
46026,tcp,21
6449,tcp,13
45057,tcp,11
44026,tcp,11
34593,tcp,16
59670,tcp,19
21589,tcp,14
51813,tcp,15
47031,tcp,19
19654,tcp,14
48785,tcp,12
57899,tcp,17
33621,tcp,17
55685,tcp,12
29427,tcp,11
35945,tcp,17
33449,tcp,16
34597,tcp,14
17312,tcp,12
54727,tcp,12
54901,tcp,14
64810,tcp,17
58185,tcp,14
49474,tcp,16
40267,tcp,15
16169,tcp,15
45076,tcp,14
9606,tcp,15
56049,tcp,17
53998,tcp,13
21379,tcp,11
8096,tcp,14
26699,tcp,13
65304,tcp,10
46386,tcp,10
23107,tcp,11
60967,tcp,11
13544,tcp,15
61602,tcp,7
27528,tcp,17
63530,tcp,11
56420,tcp,13
22951,tcp,16
42707,tcp,12
30689,tcp,14
32823,tcp,21
21997,tcp,15
41498,tcp,17
11045,tcp,8
48330,tcp,15
63467,tcp,16
37858,tcp,17
62296,tcp,11
1586,tcp,10
61456,tcp,19
23462,tcp,10
36025,tcp,14
23987,tcp,13
17411,tcp,21
55212,tcp,18
34156,tcp,18
33659,tcp,13
25314,tcp,19
1403,tcp,20
56540,tcp,12
13694,tcp,12
14536,tcp,14
6680,tcp,24
4842,tcp,17
27151,tcp,11
11398,tcp,9
18587,tcp,10
24364,tcp,8
49822,tcp,13
64194,tcp,11
45153,tcp,17
12172,tcp,11
45544,tcp,16
34153,tcp,15
7252,tcp,14
55722,tcp,10
48553,tcp,10
30078,tcp,13
26940,tcp,11
11020,tcp,20
60867,tcp,17
52198,tcp,12
36199,tcp,15
27481,tcp,17
55729,tcp,8
2913,tcp,12
3340,tcp,13
48240,tcp,11
30473,tcp,14
34981,tcp,20
64840,tcp,15
56264,tcp,14
58264,tcp,14
55667,tcp,11
32113,tcp,13
23717,tcp,16
41065,tcp,12
55347,tcp,15
58222,tcp,18
52485,tcp,15
16655,tcp,13
6774,tcp,15
2270,tcp,9
22136,tcp,14
19208,tcp,20
41209,tcp,19
51787,tcp,20
39676,tcp,14
49231,tcp,17
42809,tcp,8
3186,tcp,18
28595,tcp,20
41255,tcp,20
7938,tcp,10
20211,tcp,11
61650,tcp,21
5992,tcp,23
19627,tcp,9
59389,tcp,14
34104,tcp,11
30934,tcp,16
24085,tcp,13
33106,tcp,16
56422,tcp,13
58903,tcp,8
62956,tcp,11
15705,tcp,12
13955,tcp,14
35989,tcp,16
41464,tcp,16
39845,tcp,15
50486,tcp,14
4783,tcp,17
39551,tcp,15
19411,tcp,12
30253,tcp,12
64158,tcp,18
34383,tcp,18
9914,tcp,14
25126,tcp,9
14488,tcp,11
11785,tcp,15
61133,tcp,13
28470,tcp,17
50101,tcp,16
64654,tcp,16
14232,tcp,12
4895,tcp,20
60333,tcp,17
22096,tcp,5
26728,tcp,7
9581,tcp,13
13342,tcp,17
27853,tcp,16
64819,tcp,20
48784,tcp,12
63420,tcp,18
62779,tcp,15
3966,tcp,10
12311,tcp,12
2107,tcp,11
49544,tcp,13
25983,tcp,13
25200,tcp,18
47550,tcp,18
8848,tcp,16
18918,tcp,14
11154,tcp,15
49232,tcp,11
54799,tcp,13
14764,tcp,16
58016,tcp,17
37733,tcp,14
46597,tcp,13
51078,tcp,15
49117,tcp,11
42182,tcp,11
20558,tcp,11
49190,tcp,15
56992,tcp,10
30697,tcp,11
55061,tcp,18
13891,tcp,14
17503,tcp,10
61244,tcp,10
8180,tcp,17
46394,tcp,8
56447,tcp,14
7915,tcp,12
21526,tcp,15
49256,tcp,8
2791,tcp,11
26965,tcp,16
47719,tcp,16
30700,tcp,8
30152,tcp,11
7543,tcp,13
22780,tcp,11
2792,tcp,9
35661,tcp,13
33881,tcp,19
26865,tcp,17
13532,tcp,15
4131,tcp,10
16816,tcp,11
64075,tcp,12
22768,tcp,19
45678,tcp,18
30522,tcp,10
41479,tcp,15
40009,tcp,9
1616,tcp,10
56890,tcp,7
37809,tcp,10
40639,tcp,13
59127,tcp,16
18244,tcp,13
23263,tcp,10
52046,tcp,9
19682,tcp,17
43652,tcp,9
56149,tcp,13
30120,tcp,15
54632,tcp,14
16515,tcp,14
56400,tcp,13
26992,tcp,20
36540,tcp,14
62685,tcp,12
53616,tcp,16
45969,tcp,18
37967,tcp,17
7702,tcp,12
41413,tcp,9
37319,tcp,12
22932,tcp,13
63801,tcp,12
58147,tcp,21
17678,tcp,16
43477,tcp,5
5862,tcp,10
33168,tcp,13
60512,tcp,15
39397,tcp,11
17405,tcp,15
61164,tcp,8
28206,tcp,8
55251,tcp,17
47406,tcp,18
17773,tcp,19
2145,tcp,15
18607,tcp,15
57596,tcp,11
11985,tcp,14
9162,tcp,13
62064,tcp,10
32372,tcp,16
44667,tcp,19
50722,tcp,13
12543,tcp,11
10739,tcp,14
8033,tcp,12
33724,tcp,20
23806,tcp,12
9146,tcp,14
36480,tcp,12
19617,tcp,12
19946,tcp,11
1676,tcp,12
40397,tcp,19
3527,tcp,13
1867,tcp,10
19643,tcp,19
5773,tcp,13
1156,tcp,16
15077,tcp,15
56758,tcp,11
10562,tcp,9
16545,tcp,15
25361,tcp,13
28721,tcp,9
1603,tcp,13
38612,tcp,13
22161,tcp,14
3127,tcp,16
41613,tcp,14
44253,tcp,12
57074,tcp,14
59892,tcp,12
31150,tcp,13
52306,tcp,10
9652,tcp,13
31671,tcp,13
64340,tcp,11
25753,tcp,11
53975,tcp,15
22752,tcp,14
11079,tcp,13
61044,tcp,11
11884,tcp,13
18480,tcp,6
13335,tcp,9
31273,tcp,15
61901,tcp,12
13839,tcp,13
45554,tcp,13
53031,tcp,13
50120,tcp,16
44137,tcp,10
42797,tcp,10
55756,tcp,17
44332,tcp,20
28725,tcp,10
44921,tcp,13
21130,tcp,13
43971,tcp,16
41653,tcp,13
34164,tcp,9
49604,tcp,10
35686,tcp,14
38933,tcp,15
29049,tcp,14
35776,tcp,14
16365,tcp,11
12827,tcp,12
34861,tcp,8
50583,tcp,14
7151,tcp,7
36214,tcp,8
60563,tcp,14
47046,tcp,7
11522,tcp,13
25118,tcp,15
22666,tcp,8
42027,tcp,15
48748,tcp,23
5215,tcp,13
11789,tcp,15
51390,tcp,19
51331,tcp,9
62487,tcp,14
63624,tcp,12
34053,tcp,16
42207,tcp,17
61813,tcp,12
21847,tcp,14
4357,tcp,17
10067,tcp,16
16314,tcp,8
63741,tcp,10
21253,tcp,11
2916,tcp,13
63127,tcp,19
6092,tcp,9
49473,tcp,18
15396,tcp,15
39424,tcp,12
20609,tcp,15
29141,tcp,8
62632,tcp,17
7784,tcp,21
41939,tcp,12
51593,tcp,7
56536,tcp,21
49025,tcp,19
21126,tcp,9
17955,tcp,19
32708,tcp,10
16153,tcp,15
24288,tcp,13
20415,tcp,19
40471,tcp,14
30970,tcp,18
65032,tcp,17
11753,tcp,14
50075,tcp,21
30477,tcp,15
20672,tcp,8
14480,tcp,14
62993,tcp,12
57592,tcp,8
15474,tcp,15
20980,tcp,17
49669,tcp,18
32422,tcp,10
53158,tcp,15
39813,tcp,13
51786,tcp,12
62174,tcp,19
10539,tcp,22
6777,tcp,12
17465,tcp,15
62121,tcp,19
63528,tcp,10
50157,tcp,15
40798,tcp,11
39218,tcp,16
16133,tcp,15
57826,tcp,13
42665,tcp,15
65001,tcp,16
30428,tcp,22
40361,tcp,16
18901,tcp,15
38734,tcp,11
47103,tcp,17
37284,tcp,18
13659,tcp,13
63147,tcp,13
50159,tcp,13
64607,tcp,17
53433,tcp,11
2285,tcp,19
55832,tcp,10
59051,tcp,18
16174,tcp,9
43580,tcp,11
28209,tcp,19
11401,tcp,14
52871,tcp,11
11821,tcp,15
25479,tcp,9
22618,tcp,20
8204,tcp,6
10321,tcp,15
1386,tcp,12
41438,tcp,15
6727,tcp,15
7576,tcp,26
29137,tcp,13
35425,tcp,8
29864,tcp,15
6322,tcp,13
32775,tcp,12
20206,tcp,15
12080,tcp,14
13769,tcp,20
2108,tcp,21
7242,tcp,21
58188,tcp,13
64006,tcp,9
35534,tcp,12
56690,tcp,6
42071,tcp,15
13085,tcp,10
17723,tcp,7
37938,tcp,9
11508,tcp,14
64364,tcp,9
15916,tcp,17
59399,tcp,20
44238,tcp,9
53211,tcp,11
35647,tcp,9
10792,tcp,15
45589,tcp,16
51942,tcp,14
44247,tcp,16
18572,tcp,12
31271,tcp,15
18808,tcp,10
29171,tcp,16
60698,tcp,18
45329,tcp,13
26243,tcp,14
28621,tcp,12
60053,tcp,10
4022,tcp,11
32390,tcp,9
55548,tcp,19
13773,tcp,15
12785,tcp,15
54718,tcp,14
44181,tcp,13
55944,tcp,13
47607,tcp,19
9338,tcp,17
27569,tcp,7
21011,tcp,17
10030,tcp,11
56202,tcp,10
34686,tcp,15
48927,tcp,12
17816,tcp,12
24827,tcp,15
55537,tcp,19
9387,tcp,14
41743,tcp,17
49930,tcp,16
9805,tcp,9
33015,tcp,15
60390,tcp,19
37455,tcp,13
47854,tcp,13
49116,tcp,12
59484,tcp,13
17945,tcp,12
37083,tcp,21
61205,tcp,19
58796,tcp,13
41418,tcp,9
49844,tcp,13
23880,tcp,16
26974,tcp,12
33702,tcp,11
33357,tcp,15
61798,tcp,18
7900,tcp,15
52513,tcp,13
